county_code,D2,ln_gdppc_outcome,cate_lngdp,cate_lower,cate_upper,fiscal_autonomy_pre
130982,1.0,10.725941,0.2217797181034804,-0.11578867513430258,0.5593481113412633,0.95271534
130983,0.0,10.321226,-0.04362187253492067,-0.30940598750465403,0.22216224243481264,0.5123319
130984,1.0,9.8919582,-0.004130536577804378,-0.17554105264995537,0.16727997949434656,0.24920064
131022,0.0,9.3488235,-0.3993275349035095,-0.7000727068584048,-0.09858236294861417,0.32579365
131023,0.0,9.4882088,0.11041981589690586,-0.011419323695575898,0.23225895548938758,0.19450541
131024,1.0,10.371114,0.0408628128093973,-0.0443083203957815,0.12603394601457607,0.44723225
131025,1.0,9.6726894,0.09547729299675822,0.01691948562694187,0.17403510036657455,0.2387075
131026,1.0,10.027959,-0.05918567627887228,-0.19898133789296224,0.08060998533521763,0.30924803
131028,0.0,10.414671,-0.06566642543175405,-0.25562643913039684,0.12429358826688872,0.32747027
131081,1.0,10.541862,0.18998449039662546,-0.054681983574537935,0.43465096436778883,0.52882951
131082,1.0,10.910379,0.13841730564928234,-0.17730019691053056,0.45413480820909513,0.70377809
131121,0.0,9.3674278,0.13342583350198822,0.009613125350374466,0.25723854165360194,0.20023687
131122,0.0,9.3304482,0.11588526012142708,-0.028487494389489665,0.26025801463234377,0.18573321
131123,1.0,9.5715828,-0.011807289071356308,-0.13704088819423751,0.11342631005152487,0.1176926
131124,1.0,9.3140707,0.09990267571604505,-0.01508617992204335,0.21489153135413344,0.11408743
131125,1.0,9.8930111,-0.009351818852817217,-0.1499508662612251,0.13124722855559065,0.24639219
131126,1.0,9.3833761,0.1781452345136607,0.10673933933985026,0.24955112968747115,0.12104683
131127,0.0,9.5809956,0.15715437916879793,0.01850368029660146,0.2958050780409944,0.25312924
131128,1.0,9.3129435,0.03980064947897688,-0.046920680091053754,0.12652197904900747,0.11273584
131182,0.0,9.4723473,0.17418017122602336,0.05228324606627359,0.2960770963857731,0.25103533
140121,0.0,10.204061,-0.4180422831934578,-0.7786684243056777,-0.057416142081237964,0.66156733
140122,0.0,9.5503025,-0.06963998169359087,-0.21504064864876382,0.07576068526158206,0.39090371
140123,1.0,9.1418619,-0.2586738699316271,-0.5329267995126576,0.015579059649403315,0.31241941
140181,0.0,9.6799202,0.2902785466769071,0.026945685634849947,0.5536114077189642,0.73885143
140221,1.0,8.4700947,0.3049615395265661,0.14054785813707305,0.4693752209160592,0.082574852
140222,1.0,8.5807476,0.1876447024170922,0.002559718066383637,0.3727296867678007,0.05401928
140223,1.0,8.7165623,0.03390933914671379,-0.1697029142907058,0.23752159258413333,0.069793485
140224,1.0,9.2124949,-0.12260232686713479,-0.3208356467886876,0.07563099305441798,0.1855226
140225,1.0,8.7889385,0.2225135549078594,0.14682266432087132,0.2982044454948475,0.090546429
140226,0.0,9.6856976,-0.1760030063102711,-0.4305602445705393,0.07855423194999706,0.37014925
140321,0.0,9.5523996,0.01036585765801945,-0.1862714049681656,0.20700312028420445,0.37629798
140322,0.0,10.079985,0.19842764336675955,-0.05190637356525951,0.44876166029877856,0.56977552
140423,1.0,11.349647,0.25370396655844374,-0.1373863494774188,0.6447942825943062,0.6347177
140425,1.0,8.9622746,-0.04891852437354416,-0.23066042380033314,0.13282337505324476,0.16728388
140426,0.0,9.477231,-0.018523406144005605,-0.13325146043257488,0.09620464814456364,0.37188098
140427,1.0,9.1199827,-0.14995534238396147,-0.45552596908830356,0.15561528432038058,0.27916753
140428,0.0,9.3954592,-0.01261773481878592,-0.14382786707513695,0.11859239743756508,0.30550045
140429,1.0,9.7718124,-0.020097659041557137,-0.16968210540221995,0.12948678731910565,0.34184602
140430,0.0,8.6213036,0.22021919186273742,0.08158537798041182,0.35885300574506296,0.17002948
140431,0.0,10.464684,0.0666824957743426,-0.29573238047627914,0.4290973720249643,0.53856444
140521,0.0,10.593845,0.06221990865328486,-0.2310302756932055,0.35547009299977517,0.55903792
140522,0.0,10.240683,0.3254092039333525,0.06230054981354066,0.5885178580531643,0.64929563
140524,0.0,9.0522623,0.04433107066788011,-0.17589609089481195,0.2645582322305721,0.32822382
140525,0.0,10.161115,0.116156046348598,-0.07404595475413081,0.3063580474513268,0.44680092
140581,0.0,10.258938,0.1711371794296408,0.020140209705771295,0.32213414915351024,0.66420567
140621,0.0,10.602657,-0.42403477999177497,-0.7198432133057543,-0.12822634667779576,0.52016366
140622,0.0,9.0628519,0.23153438302093576,0.13912126550563345,0.32394750053623805,0.15747628
140623,1.0,9.8941183,0.12578250797266932,0.016134165219600274,0.23543085072573833,0.18932961
140681,0.0,10.369442,-0.27082735536476754,-0.6464794836681143,0.10482477293857911,0.6302948
140721,0.0,9.4895039,-0.08539112078235078,-0.35783855655740693,0.1870563149927053,0.40253457
