year,county_code,D1,D2,gdp_growth_pc,ln_fiscal_exp_pc,fiscal_autonomy,primary_ratio,secondary_ratio,ln_pop,gov_scale,region
2004,340881,0,1,22.33586275156714,6.394615548934845,.4150763977437272,22.18162839248434,45.68545581071677,4.347655145008432,8.049930410577593,中部
2005,340881,0,1,.5528586839266451,6.561663756747856,.38445625355855,22.61433201296363,46.5970471732085,4.310517206455476,9.486856319769535,中部
2006,340881,1,1,12.37763175539761,6.815683051091447,.3832171534456896,20.51856594110115,45.2944942381562,4.311550520869557,10.88316261203585,中部
2007,340881,1,1,21.28878281622912,7.130805351759618,.3885363247863248,18.64161849710983,48.14766158696794,4.315980310706065,12.29637414608513,中部
2008,340881,1,1,25.79693034238489,7.420461855271905,.3907534546962339,17.00510257211288,53.087576798917,4.318873819668613,13.05935645110903,中部
2009,340881,1,1,6.796496167683403,7.613396691345661,.3697642436149313,16.67963431239058,53.96809959151916,4.322833799861063,14.85119626531803,中部
2010,340881,1,1,30.46503112413036,7.901154991929076,.3686242603550296,14.15783977323586,60.79367447411607,4.318820558770089,15.12755482619723,中部
2011,340881,1,1,26.74150996351389,8.163686314228611,.4114194156456173,13.14752748868113,65.06732521902747,4.324741742247618,15.59651908037867,中部
2012,340881,1,1,15.02723769874662,8.240088602958789,.4392486956521739,12.29337266670058,67.04643710899751,4.328889536260752,14.62285743349779,中部
2013,340881,1,1,1.547820730016941,8.392556295090186,.4507044355115476,12.78041468898326,64.97626779915063,4.329601120620111,16.74199350487135,中部
2014,340881,1,1,8.978539470690832,8.401059041578963,.4505781569274578,12.38331723915942,65.99990803329194,4.322979673945464,15.43762358026395,中部
2015,340881,1,1,4.797856794934242,8.44292299215952,.4062883917602354,12.01074274644477,64.31559019063972,4.322794012326492,15.4101175538238,中部
2016,340881,1,1,7.280634773081903,8.537094345733532,.6014726471350791,11.56147540983607,63.7827868852459,4.325720798462787,15.80737704918033,中部
2017,340881,1,1,11.58321470570032,8.692807163818758,.5560504759796325,10.40773711396857,62.55998827710004,4.327966357823938,16.54760596402535,中部
2018,340881,1,1,10.22824971572788,8.717628919029787,.375001357134947,8.773382821667235,64.47788420728511,4.322502188692012,15.33014322212328,中部
2019,340881,1,1,27.29399924518807,8.829832230006037,.6104650710254913,8.202000003675803,51.79469702598766,4.319951742974284,13.49281761486158,中部
2020,340881,1,1,30.49433716126737,8.889376425103135,.3347371323529412,8.847280397570628,50.1711954764682,4.317328100734945,13.84837757601461,中部
2021,340881,1,1,7.14166704533406,8.951326194393973,.3420382608695652,8.744480804952453,50.87907460054807,4.310799125385514,13.71969587609802,中部
2022,340881,1,1,7.857385206966749,9.015490390927365,.3658194154574221,8.477543249701684,51.7498757847242,4.30406509320417,13.47208131709339,中部
2001,340882,0,0,4.74537037037037,5.855432528024108,.4801201802704056,25.60503388189739,34.70474346563407,4.046553898385752,9.666021297192643,中部
2002,340882,0,0,6.961325966850829,5.939574032075599,.4281972335830155,25.36101083032491,34.74729241877256,4.048300623720694,9.81994584837545,中部
2003,340882,0,0,9.245867768595041,5.994367306765944,.4040562301431866,25.95955427156418,35.16302104828725,4.04788168781176,9.482872472141974,中部
2004,340882,0,0,20.47281323877068,6.349306013304687,.2747806950515023,26.36270140555365,36.16729516626671,4.046344086166918,11.21597531710662,中部
2005,340882,0,0,7.829670329670329,6.481833096096135,.2462468891327036,23.7989182309895,43.30257715558384,4.046763666592653,11.88959592745784,中部
2006,340882,0,0,11.50136487716106,6.810428638881305,.2448524892440074,22.61092150170649,42.66211604095563,4.049800371137459,14.80773606370876,中部
2007,340882,0,0,18.86730863391546,7.040587848942444,.2609647123187745,23.23641563393708,42.99332697807436,4.05381766304582,15.68207816968541,中部
2008,340882,0,0,18.70108471783606,7.397847821853233,.2135962318350794,23.59393697646589,43.43837255684085,4.060494733346704,18.88472277622656,中部
2009,340882,0,0,11.3475997686524,7.694188590215463,.1854551698301698,21.67470094625959,44.27780753436886,4.066596453019375,22.87591501517586,中部
2010,340882,0,0,38.53106170787451,7.833760862681899,.1976154305246595,18.11175337186898,54.28387925497752,4.067469987549559,18.94001284521516,中部
2011,340882,0,0,24.73940757405324,8.124374525163253,.2077913559441759,17.49307052663998,57.10912637306231,4.072627102804483,20.34637100913664,中部
2012,340882,0,0,13.24996994108452,8.258070319664595,.2116180013830954,17.64812138728324,57.33381502890174,4.074753912457097,20.50460621387283,中部
2013,340882,0,0,3.880454400679477,8.263283285673095,.2475406966567478,19.12862350286409,54.87762541225482,4.076095727165304,19.83336226349592,中部
2014,340882,0,0,9.172671061372579,8.425420021042473,.3755002139752089,18.80137259596201,55.15920517117549,4.067281642672412,21.25815976378581,中部
2015,340882,0,0,5.265867815015915,8.508686426282811,.3501994069630008,17.85986290936786,53.7014470677837,4.066733528513918,22.03792840822544,中部
2016,340882,0,0,4.335452888078616,8.634346101342071,.3348154951809464,15.34646243617797,54.39824945295405,4.068855799454934,23.98242159008023,中部
2017,340882,0,0,10.63331060347767,8.742417553973977,.3241872827642609,14.43332894563644,55.02171909964459,4.070222620101691,24.14275371857312,中部
2018,340882,0,0,11.69536576909742,8.888304922066235,.2020218012368055,13.39134075576733,52.06379440486862,4.067264518651691,24.95559513138652,中部
2019,340882,0,0,22.76944300741507,9.027591267981082,.2965694337077913,12.6820813086041,44.8041611162506,4.067178894149332,23.39915898267789,中部
2020,340882,0,0,35.28668146192095,9.049032610316857,.1978718869510317,13.5292562309914,43.29916649400977,4.068000586882499,22.94953973285171,中部
2021,340882,0,0,8.467959632875118,9.064267045215432,.2073240208270887,13.44785864780858,43.03465138271759,4.065602093356446,21.89362253235149,中部
2022,340882,0,0,3.082165556321311,9.12701123542355,.2076502732240437,13.63019107200751,42.45680632631698,4.060443010546419,22.49760005868631,中部
2001,341021,0,0,2.961633385685439,6.240419796398786,.5799649873565454,19.03980303652031,38.94132129667624,3.914021008090819,10.54780467788264,中部
2002,341021,0,0,13.31444759206799,6.266707068166173,.4488362379921783,18.07692307692308,38,3.912023005428146,10.12961538461538,中部
2003,341021,0,0,12.11538461538461,6.378603818897423,.4056854591315018,17.29711141678129,39.23658872077029,3.908035064150285,10.08872077028886,中部
2004,341021,0,1,22.93310463121784,6.55860367893824,.3436889297620416,19.5046439628483,39.0092879256966,3.898654037689192,9.793414016324233,中部
2005,341021,0,1,21.04088181945026,6.701765944610673,.3470831465152194,16.33809200090641,45.27532290958531,3.898512143400199,9.097212780421483,中部
2006,341021,1,1,20.36887608069164,6.953389292424736,.3053634726015457,15.04562220927975,46.51523975927005,3.898410778008284,10.02271403610949,中部
2007,341021,1,1,12.35395518099981,7.190102262824859,.2845186356865335,15.65972222222222,45.625,3.893838667994295,11.30503472222222,中部
2008,341021,1,1,17.4053869757927,7.485840590192741,.2566061909446567,15.21835677276092,47.43153219837158,3.892615899902917,12.94122871946706,中部
2009,341021,1,1,.0363002758820967,7.730907862069985,.2378855808209616,16.12664595354342,44.4148542683829,3.893084804407895,16.53306702174878,中部
2010,341021,1,1,17.71536395964874,7.92364355475174,.2787305562387735,15.44386917540093,47.44285894683672,3.883211923574026,16.94266952898093,中部
2011,341021,1,1,22.67570900123305,8.187783379925362,.3354672684670785,14.88898111641419,50.32164349450093,3.877307329339652,18.02251504461507,中部
2012,341021,1,1,12.84048648105337,8.391235797527919,.3715497330657681,14.25661914460285,50.96278466950564,3.86974161317154,19.56008146639511,中部
2013,341021,1,1,12.48385516412061,8.558927662801826,.4762312066306862,14.48903599503517,51.17087298303682,3.866376893542399,20.60604054613157,中部
2014,341021,1,1,8.33861260690529,8.659292646175638,.3693122078111073,13.39969372128637,51.62327718223584,3.864742700846845,21.04632465543645,中部
2015,341021,1,1,2.642350705357795,8.70545122663269,.3844944540884975,13.0281953481415,49.79433101488296,3.861361090625918,21.45523894996635,中部
2016,341021,1,1,6.993056791881787,8.801289320439853,.0616495470568169,11.95021327179917,49.1434165442976,3.864092471670596,22.13803230543319,中部
2017,341021,1,1,11.18839229258877,8.89572773764362,.3475394226191335,10.72237603825824,50.44047319405991,3.860097932563227,21.80751321419582,中部
2018,341021,1,1,6.548741432462363,8.933787795029259,.3426459031195483,9.897654414872147,43.42020488084181,3.856827369960196,21.26893826013098,中部
2019,341021,1,1,14.69704205174303,8.979302007885511,.3401356011705196,9.498055222262902,37.71776150929874,3.855960461491606,19.43058482115347,中部
2020,341021,1,1,34.48605226421101,9.048148533209051,.3223014434575076,9.943043571667674,36.17627514951062,3.85248529271195,20.01299006260211,中部
2021,341021,1,1,13.50524475524475,9.020418148144946,.3620041559888005,9.31277496623407,37.67909054425037,3.848017675452234,17.23846902889671,中部
2022,341021,1,1,6.682389937106918,9.148744762599518,.3449081085080262,9.434293708603274,37.34338067316559,3.828641396489095,18.22039413959472,中部
2001,341022,0,0,8.867832847424683,6.2114644762844,.4998901662151278,36.5118174409128,24.20537897310513,3.310543013394025,11.13039934800326,中部
2002,341022,0,0,9.372907833072974,6.300316924297308,.4317298673455715,34.12816691505216,25.11177347242921,3.310543013394025,11.12220566318927,中部
2003,341022,0,0,13.36461946541522,6.409232733557674,.4270068600312913,33.13609467455622,27.08744247205786,3.309008990667253,10.92570677186062,中部
2004,341022,0,1,21.00431965442764,6.650232787664504,.3732307400018999,29.48228882833788,31.66212534059946,3.304613057146766,11.47356948228883,中部
2005,341022,0,1,12.37542763647181,6.934034480538652,.3286770747740345,27.63477416221466,33.17144244779019,3.305603828378025,13.59446333171442,中部
2006,341022,0,1,14.66578424884183,7.140218098661759,.3234797297297297,26.2086513994911,34.05428329092452,3.303731546768667,14.56149279050042,中部
2007,341022,0,1,15.98753318711763,7.396344276146008,.3121575496272344,24.59016393442623,34.1712204007286,3.307619034702589,16.22295081967213,中部
2008,341022,1,1,18.37181528662421,7.718936607993983,.281939967278441,23.0226854690374,37.03249540159411,3.311637304949512,18.92489270386266,中部
2009,341022,1,1,7.59206322515554,7.893105224771405,.2833880196328335,22.63292578902474,36.93488768837077,3.315385285248008,20.97071367642877,中部
2010,341022,1,1,17.76978979448308,8.109466651432124,.3067799027837212,21.78743961352657,39.90338164251207,3.310652496451631,22.01376811594203,中部
2011,341022,1,1,20.60911684692456,8.42973033463454,.3380366494220546,20.18018018018018,43.12312312312312,3.31607512824532,25.26986986986987,中部
2012,341022,1,1,12.76888375419486,8.596805737543219,.3442457853004169,19.63494595073542,43.11536416799574,3.314513223857761,26.39429381534645,中部
2013,341022,1,1,11.02058737437799,8.719022239770878,.5170505818095464,18.95257863643621,43.44563308318697,3.315312642504986,26.89445952418968,中部
2014,341022,1,1,8.107395526651139,8.798716973950016,.4125199414322865,18.02505526897568,43.40456890198968,3.318721159837917,26.97656595431098,中部
2015,341022,1,1,7.487196162913584,8.882054971264608,.3762659598605639,16.73367530847081,42.00748648273949,3.29316663744845,26.88534590323028,中部
2016,341022,1,1,10.07033731659356,8.923541532708489,.4016640855420855,16.01273885350318,40.92993630573248,3.296207167804524,25.82853503184713,中部
2017,341022,1,1,11.48177414367678,9.012891580470461,.3729202264352761,14.89021043000915,42.451967063129,3.291382515654949,25.23295974382433,中部
2018,341022,1,1,3.599494591512836,9.042601736446523,.3736944162883963,14.38175392429513,37.22855551162309,3.289707005628792,25.13121593618791,中部
2019,341022,1,1,21.47722878305619,9.149983966501773,.3521542971373488,12.63751140705382,39.29323216419958,3.291642898419081,23.07593428443016,中部
2020,341022,1,1,34.04755491343634,9.213975287550037,.3519616754332375,12.99746742294381,39.45756772881309,3.286422317520076,23.0772272665533,中部
2021,341022,1,1,13.73741802305402,9.233943082201245,.3674275664303312,12.44964077083194,39.62653290441513,3.280911215787654,20.78104112365175,中部
2022,341022,1,1,6.066397905590979,9.283883899146517,.375847799829904,13.04372455404673,40.36325528092042,3.258096538021482,20.32350040452076,中部
2001,341023,0,0,10.00252589037636,6.63087377635188,.4503671471308132,34.43396226415094,30.89622641509434,2.272125885509337,17.34433962264151,中部
2002,341023,0,0,7.853042479908151,6.830295144247351,.3635958560766403,31.07221006564552,29.75929978118162,2.272125885509337,19.64332603938731,中部
2003,341023,0,0,13.07217372791143,6.924262548771475,.3724832214765101,30.48543689320388,29.51456310679611,2.26933849920041,19.09514563106796,中部
2004,341023,0,1,25.4189418188665,7.171228859404899,.3272274443641038,28.90625,32.03125,2.258006049596078,19.4484375,中部
2005,341023,0,1,22.7743582044738,7.349498405448882,.2999462221027158,25.83120204603581,33.50383631713555,2.258006049596078,19.0230179028133,中部
2006,341023,0,1,20.16385424309122,7.674178914539335,.2468357499636293,23.67303609341826,37.47346072186836,2.259886338460931,21.89065817409767,中部
2007,341023,0,1,15.26406838302636,7.801554205561347,.2623006736590773,21.52713891444342,38.73045078196872,2.261242129459663,21.57681692732291,中部
2008,341023,0,1,15.45863865101086,8.180870693999523,.232910213112845,20.90620031796502,39.98410174880763,2.263428377792852,27.30365659777425,中部
2009,341023,0,1,8.961614925829638,8.300230354197055,.2479935794542536,19.5763330898466,40.97881665449233,2.26145054963549,28.21475529583638,中部
2010,341023,0,1,15.9719298245614,8.470211501687189,.2891204869397675,18.05555555555555,45.58080808080808,2.259051090970317,28.83396464646464,中部
2011,341023,0,1,19.93222800435677,8.809300015175511,.2806611518553848,16.56992084432718,48.49604221635884,2.256541154492639,33.74617414248021,中部
2012,341023,0,1,10.6912209889001,9.029950317218663,.2824913862991488,15.68345323741007,48.48920863309353,2.246543702110421,37.86282973621103,中部
2013,341023,0,1,10.86193536624276,9.070548855864191,.4009207074142455,15.03694046066927,48.76140808344198,2.247917691651737,35.77922642329422,中部
2014,341023,0,1,7.832415097442645,9.215830154590385,.3077669595670841,14.32606941081517,48.74899112187248,2.243683985073885,38.25625504439063,中部
2015,341023,0,1,6.123460555915659,9.386791504263879,.3010992724879489,13.41463414634146,42.91158536585366,2.243365733334075,42.84984756097561,中部
2016,341023,0,1,8.371357740811266,9.365411700441161,.3235347536279264,13.04959549771368,41.99788955328878,2.243896096645366,38.7330284910306,中部
2017,341023,0,1,11.23893511918576,9.415530769295414,.321581001555967,11.89343482397716,43.19695528068506,2.237513096250331,36.48620361560418,中部
2018,341023,0,1,2.43793401484219,9.527239792492381,.289622854826008,11.51578109254675,36.27971784376905,2.234520362079917,39.88909070551499,中部
2019,341023,0,1,33.28387303249833,9.618849361451057,.2840560478290027,9.229534510433385,32.07348061903046,2.231733352022095,32.79672795511234,中部
2020,341023,0,1,31.08423741022898,9.69315033392459,.265326244820189,9.790508577075359,32.94302473098725,2.22592000805856,32.88890447007062,中部
2021,341023,0,1,11.74335148457145,9.707571838557792,.2767960439763855,9.75628408228574,33.45647565880164,2.219203484054995,29.66063308489173,中部
2022,341023,0,1,7.317109518203359,9.76188558501919,.2814304184748518,9.787086901503782,33.52057031870751,2.19722457733622,28.73554339189547,中部
2001,341024,0,0,8.576186511240632,6.475640915576404,.5137813306686652,23.80952380952381,33.75465838509317,2.917770732084279,12.43167701863354,中部
2002,341024,0,0,8.838190184049081,6.615186735180374,.4572107765451664,22.29601518026566,35.33491461100569,2.923161580719156,13.1707779886148,中部
2003,341024,0,0,11.16787035406024,6.774262211840616,.4260485651214128,21.1063829787234,35.79659574468085,2.925148852098528,13.87914893617021,中部
2004,341024,0,1,21.09016003802884,7.046431717396,.3652076423599757,19.73314606741573,36.65730337078652,2.925041532931222,15.03300561797753,中部
2005,341024,0,1,22.24548547500654,7.166354301943789,.3617152998472905,17.08715596330275,36.05619266055046,2.92895123986364,13.8927752293578,中部
2006,341024,0,1,14.33311924641404,7.35140417406046,.3414642514066145,15.81581581581581,36.50750750750751,2.928737404729713,14.58858858858859,中部
2007,341024,0,1,13.49124613800206,7.614000830263846,.3181734535608192,14.8506151142355,36.16388400702988,2.932366397932171,16.71309314586995,中部
2008,341024,0,1,19.5759775614585,7.951353970337824,.2742298178547335,13.47283406754772,38.8928046989721,2.933537669960873,19.59030837004405,中部
2009,341024,0,1,1.759227319765436,8.147100787865181,.2645968489341983,14.15673528349585,37.01877934272301,2.931033739615054,23.38028169014084,中部
2010,341024,0,1,16.0406779661017,8.326316845079134,.2872269080966752,13.39146683276238,40.36250389286827,2.932206572674113,24.14761756462161,中部
2011,341024,0,1,20.45454545454546,8.551756578314857,.3331482509716824,12.91322314049587,43.04054752066116,2.933324813425374,25.1172520661157,中部
2012,341024,0,1,12.89712373284183,8.718953536586584,.3468272682480467,12.39365371349736,43.0949643596229,2.921978084965329,26.13382386755576,中部
2013,341024,0,1,10.91252792576044,8.786809440706994,.4517424409712851,11.91515907673113,43.2037845705968,2.927185731018881,25.42545227698066,中部
2014,341024,0,1,8.517973349860551,8.899657159136238,.3577163312269423,11.48700305810398,42.85168195718654,2.92723927710869,26.16303516819572,中部
2015,341024,0,1,3.205425664822417,9.044375981666599,.3355922809492619,11.01663585951941,38.33789279112754,2.930873701205495,29.34861367837338,中部
2016,341024,0,1,7.429184104036246,9.089690584990867,.0429051016126132,10.49022968803565,37.73294480630785,2.934920134157234,28.59273225917038,中部
2017,341024,0,1,10.48903770000966,9.153660078799058,.3235451659646927,9.379844961240311,38.94573643410853,2.932259850598418,27.49720930232558,中部
2018,341024,0,1,6.299717357731868,9.190776954610419,.2923162492434033,9.64342151469039,33.45619220414374,2.928576998366583,26.83293339576262,中部
2019,341024,0,1,11.3757846550259,9.268462052664766,.2635565102512127,9.377549140857301,32.0891771702234,2.929165029281878,26.09241375680867,中部
2020,341024,0,1,30.98865398341168,9.312642264909208,.2684788805890823,9.809944944777476,31.27659136361414,2.927667542639862,26.63524821179917,中部
2021,341024,0,1,13.37792642140468,9.354114823817349,.2731048612404545,9.537037986188704,32.38626979977835,2.923161580719156,24.46077744633401,中部
2022,341024,0,1,4.600444135096616,9.435455312159135,.2748310001596849,9.938637211354481,31.18400364413764,2.890371757896165,24.80522238371933,中部
2001,341122,0,0,3.121730031391698,5.818249013500767,.5544499381953029,29.85915492957746,38.87323943661972,3.873282177111716,5.69718309859155,中部
2002,341122,0,0,3.247082699137493,5.919460209459608,.4660560643907855,28.88662593346911,39.06992532247115,3.879499813722586,6.115071283095723,中部
2003,341122,0,0,1.146601146601147,6.094652816211086,.4244040441517484,24.70784641068447,42.1702838063439,3.884034968887977,7.199332220367278,中部
2004,341122,0,1,20.04858299595142,6.230052656556659,.3849042888296583,29.52908587257618,39.44598337950139,3.887012842423978,6.859279778393351,中部
2005,341122,0,1,-7.945501146634292,6.350016927673518,.3294205794205794,27.68446310737853,38.48230353929214,3.890942361816907,8.406718656268747,中部
2006,341122,1,1,15.59202813599062,6.703077260446713,.2908768954509178,25.0193249162587,42.51481576913167,3.895954597249081,10.33135789744911,中部
2007,341122,1,1,23.50405679513185,7.046788338758408,.3133838829130665,24.93760399334442,43.94758735440931,3.898917502249666,11.79492512479201,中部
2008,341122,1,1,15.65386984192158,7.388933045270556,.2845355964167846,22.27369921596579,47.34497505345688,3.908296069020512,14.36172487526729,中部
2009,341122,1,1,2.272122126564303,7.539403272887437,.3027193214948317,22.97975428274788,47.17079079425506,3.915098271945074,16.32202803253158,中部
2010,341122,1,1,21.00147531024907,7.759754899326784,.3297734847969526,20.87503574492422,51.50128681727195,3.915357440017019,16.81555619102087,中部
2011,341122,1,1,22.22620669870186,8.120563613574646,.3822231436779907,19.87839101964453,53.74181478016838,3.915995106180546,19.73982694106642,中部
2012,341122,1,1,13.80119704260063,8.395638071492311,.4160612303910938,19.39269171384457,54.12249099330931,3.911762971622286,22.78208955223881,中部
2013,341122,1,1,12.49871094152831,8.484668994627132,.4491427470622231,18.83710198431011,54.5916012921089,3.898654037689192,22.03839409321643,中部
2014,341122,1,1,10.67467228893574,8.516377955794368,.4491507542989767,17.95668233713902,55.27199462726662,3.898552686680156,20.68955674949631,中部
2015,341122,1,1,9.288938584503251,8.640255864781999,.4361862784060118,16.57927205428748,54.68075262183837,3.890758510123422,21.34407772979642,中部
2016,341122,1,1,9.090564607805987,8.674090728123717,.6971401308045384,15.35572562358277,49.03628117913833,3.893655348069961,20.34764739229025,中部
2017,341122,1,1,12.81044843516621,8.858551183021101,.718687104163469,13.70593401078911,50.14427298958726,3.893655348069961,21.66058211014929,中部
2018,341122,1,1,13.28940480955753,8.994913514217616,.4644708915845608,12.36899722343611,51.08922032707189,3.885329893171984,21.82115681636983,中部
2019,341122,1,1,73.72054466882287,9.150538124905749,.7447390742166121,7.742399478634088,49.36770243580457,3.885432593154615,14.7378741613445,中部
2020,341122,1,1,21.80171159472441,9.023876418294577,.514030739214398,8.006612055532704,48.09380433270077,3.879912951509913,12.28924837565773,中部
2021,341122,1,1,11.46534449982017,9.029228021685475,.5665840337281352,7.625537869782029,48.58182678332367,3.877431560658527,11.10991952078587,中部
2022,341122,1,1,7.611376155246721,9.094641880896296,.5948540194640715,7.452970829050962,49.86024022414597,3.871201010907891,10.90126251661424,中部
2001,341124,0,0,.3788410270801179,6.081896300459442,.6558608520292413,28.63327149041435,39.54854669140384,3.813307032488988,6.133271490414348,中部
2002,341124,0,0,-.2655856863293263,6.055865393570592,.4800702189178025,29.21174652241113,38.05255023183926,3.815512105047302,5.987017001545595,中部
2003,341124,0,0,5.872459705676244,6.284533336683119,.3619889048695295,24.62077012835473,42.32788798133022,3.815137585584436,7.098891481913652,中部
2004,341124,0,1,9.081281440296532,6.457671020145638,.3063230699013447,28.70619946091644,39.81132075471698,3.799391676911365,7.677358490566037,中部
2005,341124,0,1,-22.01456310679612,6.597699201686709,.3164488017429194,38.12001387443635,27.99167533818939,3.808017127389892,11.4630593132154,中部
2006,341124,0,1,12.10706504824152,6.888608956581736,.3257438782115672,34.7112462006079,30.69908814589666,3.821332140143642,13.61671732522796,中部
2007,341124,0,1,24.54192115491394,7.236868947896069,.3361432266508773,29.78517982138547,38.57108375573256,3.832546803926349,15.49070721699252,中部
2008,341124,1,1,14.38921087828801,7.499920910468387,.3294251673233018,28.38628762541806,39.96655518394649,3.841836564777974,17.61454849498328,中部
2009,341124,1,1,13.02737990840885,7.689498425332782,.3472823898073655,28.62694300518135,39.06365655070319,3.841257134534819,18.83771280532939,中部
2010,341124,1,1,20.37931034482759,7.902650092368161,.3877620820209348,25.53093259464451,43.82887042166821,3.839194214772804,19.34810710987997,中部
2011,341124,1,1,22.50787739902606,8.319149369942568,.3838699577310442,24.76166583040643,46.24937280481686,3.844172338519972,24.03788258906172,中部
2012,341124,1,1,13.74291225813994,8.524821581884462,.3949024463134526,24.05161005734451,46.90119100132333,3.839237235702493,25.8303925893251,中部
2013,341124,1,1,12.00020557097338,8.560309509418872,.4551687127411296,23.45532083705247,47.17841912129327,3.829662613999381,23.84002776951304,中部
2014,341124,1,1,6.401137980085349,8.608249939811641,.4975059476605868,23.18786289567335,46.1977898482862,3.829727762701316,23.61865517887245,中部
2015,341124,1,1,10.13886493013628,8.733101721018315,.6791730932061962,21.1024024535696,45.7403305503493,3.825833109112673,24.24833872891464,中部
2016,341124,1,1,9.260346920396255,8.847671266938892,.6780911307308799,19.59865698446162,40.85265870227219,3.826900752011311,24.94877801202468,中部
2017,341124,1,1,12.67918577981651,8.969044996815786,.6817952611124267,17.45590890154145,42.45938064157756,3.82187945557518,24.92327454520206,中部
2018,341124,1,1,13.22434959608167,9.010487951765068,.4973299242669428,13.33218470446273,43.74268984179799,3.812865433894927,22.89699022183358,中部
2019,341124,1,1,66.03651685393258,9.150235469600318,.7285199081487465,9.58329937651544,43.68975157067417,3.811738474025795,15.92192199826091,中部
2020,341124,1,1,20.71596541981762,9.172862166019671,.4827946472747356,10.00594650135677,42.68282298443408,3.809192619623945,15.41779494079044,中部
2021,341124,1,1,11.02250749782773,9.084234096959317,.5730957067025768,9.506406133243004,43.88616759850247,3.804437794748209,12.55355359927128,中部
2022,341124,1,1,6.493391736830811,9.21291926599082,.5437980149037375,9.260657179754322,45.34877192106856,3.80666248977032,13.40306365416946,中部
2001,341125,0,0,-4.879740980573543,5.57316746018444,.5295433443065755,31.45884270578647,33.41483292583537,4.499809670330265,6.436837815810921,中部
2002,341125,0,0,8.266472161439339,5.536550908983874,.525011972658801,34.64312360109425,30.8878388460582,4.505349850705881,5.712260631683661,中部
2003,341125,0,0,-5.187514035481698,5.751536449727013,.426477789436866,27.23948811700183,33.63802559414991,4.509275835589345,7.466701488639331,中部
2004,341125,0,1,25.58029369966841,5.902738242187951,.3498575498575499,37.18905472636816,28.04726368159204,4.511924872878455,6.912313432835821,中部
2005,341125,0,1,-19.91701244813278,6.044667963136675,.2312393625251431,45.14800514800515,21.18404118404118,4.520940391354276,9.981467181467181,中部
2006,341125,0,1,9.043805934997645,6.368662887181629,.2317935229327635,44.16570771001151,22.18642117376294,4.541814964475296,12.6,中部
2007,341125,0,1,21.57667386609071,6.806715454343274,.2006413994169096,46.29213483146067,21.68539325842697,4.552475910684913,16.05805243445693,中部
2008,341125,0,1,13.80351749866761,7.115248992701525,.1931558612490978,46.6394779771615,22.08809135399673,4.561197399598941,19.21125611745514,中部
2009,341125,0,1,16.76553231345613,7.36423442553797,.1914111635220126,42.87294345361538,25.25922853587723,4.571603061144144,21.10327664869349,中部
2010,341125,0,1,19.50534759358289,7.480615128323288,.2245328423346521,41.26965772432932,28.57308048103608,4.572440361365173,19.84539777983349,中部
2011,341125,0,1,18.33538427117127,7.884832562881162,.2449507907052111,40.48059149722736,30.28504718357817,4.580518822546962,25.21636345948049,中部
2012,341125,0,1,12.83796558895821,8.052823021682782,.2586918282345826,39.80108033953528,30.9697333447655,4.583599196059948,26.37048786761554,中部
2013,341125,0,1,12.01407506702413,8.222313244462093,.2524746537994896,38.89830508474576,31.77195685670262,4.56746831880408,27.62211093990755,中部
2014,341125,0,1,9.536275243081525,8.289265994817516,.2766465065165923,37.71456944247411,32.79188537381189,4.566782725583296,27.17399631153355,中部
2015,341125,0,1,8.91089108910891,8.429275564340944,.279726821116873,35.39263603779732,32.25806451612903,4.566263023672608,28.70276963180189,中部
2016,341125,0,1,7.686520376175548,8.542114303607729,.2897683868671234,33.5617261690107,28.9217454020916,4.58036506706912,30.05517490082943,中部
2017,341125,0,1,9.478341872380065,8.839254391505634,.2183579963904821,30.679463409314,30.36863343876104,4.57974980864118,36.68153560911767,中部
2018,341125,0,1,9.98191874069347,8.764958749161918,.2678639388773934,26.74881393499987,31.59358959871054,4.58113360815985,30.99560070499743,中部
2019,341125,0,1,53.75465403026934,8.766402319196985,.3118176929709848,20.27186061886008,31.93275446498622,4.584793994235262,20.21128137323246,中部
2020,341125,0,1,52.12906472105164,8.809102619599066,.3245123736981664,21.11263048448274,31.72616978563564,4.586272748883628,20.11977698389243,中部
2021,341125,0,1,10.01777814528466,8.789652327637171,.3644762791333768,20.63944893838529,31.64072822859641,4.584967478670572,18.03233115260825,中部
2022,341125,0,1,5.962044344231492,8.849060087530779,.3778981559585735,20.39393560693262,32.26172920709048,4.584967478670572,17.96554740684711,中部
2001,341126,0,0,-8.179202630497329,5.680701239156489,.5087921591236667,26.11040609137056,40.19670050761421,4.262679877041315,6.603426395939087,中部
2002,341126,0,0,6.401074306177261,5.687332869482236,.5271184825088171,30.06806747558449,38.02900266350991,4.264087336809195,6.209529446581829,中部
2003,341126,0,0,2.208666386201094,6.047504721513508,.3903384817614197,24.86330935251798,41.84172661870504,4.275679521377509,8.756834532374102,中部
2004,341126,0,1,19.26322288536736,6.105304376242596,.3676578560939794,29.5449130331189,39.12318322611389,4.289458940814808,7.788420300214439,中部
2005,341126,0,1,-7.19585849870578,6.281660695164675,.3200523036689485,32.55161865918939,34.8967626816212,4.289733150065604,9.942136120316086,中部
2006,341126,0,1,13.27631089624396,6.596279144381688,.3031072602330445,32.30803771890435,34.73282442748092,4.29212927906942,12.02334979793444,中部
2007,341126,0,1,17.76099803020355,7.086345996231678,.2697860537025669,32.35461261602576,34.91191513544231,4.298359658934642,16.66338321651828,中部
