county_code,D1,cate,cate_lower,cate_upper
140623,0,-0.0471517375545388,-0.07286579671160368,-0.021437678397473937
140681,0,0.01161836703101593,-0.009600691958912614,0.03283742602094447
140721,0,-0.007730176074189854,-0.049263167525807325,0.03380281537742761
140722,0,-0.04447201026983644,-0.07771429916298342,-0.011229721376689462
140723,0,-0.0415235341713068,-0.08211249354072112,-0.0009345748018925043
140724,0,-0.041188701436158354,-0.05890001390887511,-0.023477388963441603
140725,0,-0.029117865005447108,-0.0508992572799852,-0.007336472730909024
140727,0,-0.012782112220565578,-0.030936181290324254,0.005371956849193095
140728,0,-0.02465809096598237,-0.046468098922594805,-0.0028480830093699436
140729,1,-0.0003108601396547006,-0.046662126078957644,0.046040405799648236
140781,1,-0.02667943149513441,-0.04749777686986224,-0.005861086120406582
140821,0,-0.007850688127969019,-0.030038190069227994,0.01433681381328995
140822,0,-0.019917824324952538,-0.033277414197679815,-0.00655823445222526
140823,0,0.008308879229620203,-0.021772739128296255,0.038390497587536654
140824,0,-0.024789700188887653,-0.057993142930456966,0.008413742552681652
140825,0,-0.021294006822249606,-0.05134647629844903,0.008758462653949813
140827,0,-0.017300426734998264,-0.06605776770099883,0.03145691423100229
140828,0,-0.039487885058845096,-0.0577164511296851,-0.0212593189880051
140829,0,-0.06348389638317758,-0.09391412296182505,-0.033053669804530124
140830,0,-0.017735600260582685,-0.04898471921244529,0.01351351869127991
140881,1,-0.04726477038555438,-0.06346444298489035,-0.03106509778621841
140882,1,0.022982049342327615,-0.013738367391229238,0.059702466075884454
140921,0,-0.019285122665514243,-0.0550368338234426,0.0164665884924141
140922,0,-0.05431395907777836,-0.08052009648456249,-0.028107821670994237
140923,0,-0.0491471859405023,-0.09203006221769733,-0.006264309663307287
140924,0,-0.05808258754290674,-0.09206999917669943,-0.02409517590911405
140925,0,-0.03577255228349324,-0.07422429195808428,0.0026791873910977856
140926,0,-0.059406732795251216,-0.08292408983503483,-0.035889375755467606
140927,0,-0.05210564296797704,-0.07737602918960937,-0.02683525674634472
140928,0,-0.05095421569958963,-0.07604948707589859,-0.02585894432328068
140929,0,-0.05208792421356043,-0.07782218875114114,-0.026353659675979718
140930,0,-0.026002676368732158,-0.07281000947754686,0.020804656740082535
140931,1,-0.005380635832900549,-0.07072269149275769,0.05996141982695656
140932,0,-0.05762568265205781,-0.11838238201911458,0.0031310167149989493
140981,1,-0.04581701756810108,-0.07382641581991606,-0.01780761931628611
141021,0,-0.00030749108436101125,-0.014669312057766908,0.014054329889044882
141022,0,-0.010938116057405467,-0.02993760338816072,0.008061371273349782
141023,0,0.0006864191556797961,-0.020548981384662393,0.02192181969602198
141024,1,-0.0031144567955914138,-0.025141316153718545,0.01891240256253571
141025,0,-0.014140888243582284,-0.04041846072699451,0.012136684239829935
141026,0,-0.040798065902891895,-0.07685914664631655,-0.004736985159467244
141027,0,-0.01691824630869221,-0.0484201279746182,0.014583635357233775
141028,0,-0.04099102300156707,-0.07528332393584955,-0.006698722067284592
141029,0,0.001648474311819581,-0.039018976561533754,0.04231592518517291
141030,0,-0.05110243460033956,-0.07801495508610432,-0.0241899141145748
141031,0,-0.049077285308073565,-0.07761284219023457,-0.020541728425912564
141032,0,-0.04832579110514609,-0.07416438031509523,-0.02248720189519696
141033,0,-0.01626908308753744,-0.04195084329252049,0.009412677117445603
141034,0,-0.02781578530153761,-0.08170622448438489,0.02607465388130966
141081,1,-0.03422435515554548,-0.047303554753296215,-0.021145155557794743
141082,0,0.007878160806812029,-0.02358957323176606,0.03934589484539011
141121,0,-0.030648789941002175,-0.04317946426774416,-0.01811811561426019
141122,0,0.008157031279466154,-0.04720019410605234,0.06351425666498464
141123,0,-0.06830083809840656,-0.0899969364445045,-0.04660473975230864
141124,0,-0.055078603066720105,-0.07342605274829103,-0.03673115338514919
141125,1,0.0017079869225455346,-0.029767680361231355,0.03318365420632242
141126,0,-0.04756106685353759,-0.07217454456755154,-0.022947589139523637
141127,0,-0.057960626685855776,-0.1064490660445159,-0.009472187327195666
141128,0,-0.061879626544477984,-0.10818249402670924,-0.015576759062246731
141129,0,-0.019269867003409602,-0.06394391940282179,0.025404185396002574
141130,0,-0.01302645337528141,-0.04399152464722821,0.017938617896665385
141181,1,-0.020629332276924983,-0.035773932390314976,-0.005484732163534992
141182,0,-0.014963354939460438,-0.034845228981002174,0.004918519102081291
220122,1,0.008350321317387832,-0.017062443286014948,0.03376308592079061
220182,0,0.0048018693471099105,-0.02330567596122323,0.032909414655443045
220183,0,0.009009826600009874,-0.0173636481647355,0.035383301364755246
220221,0,0.0038937951248680935,-0.023502636453763333,0.03129022670349951
220281,0,-0.002705409574564166,-0.022399962578791278,0.016989143429662942
220282,0,0.008702553346204345,-0.01987160840209959,0.03727671509450827
220283,0,-0.009826884585910634,-0.030525800004346914,0.010872030832525643
220284,1,0.008952507085804584,-0.021001306573575854,0.03890632074518502
220322,1,-0.013001265981001375,-0.03724380983198661,0.011241277869983857
220323,0,-0.0190891275640665,-0.033894846761576974,-0.004283408366556029
220381,1,0.0031394530992011616,-0.023304290848463343,0.02958319704686566
220382,0,-0.01829324093001372,-0.03674610136353787,0.00015961950351042753
220421,1,-0.02753691367021069,-0.04717485518491035,-0.007898972155511032
220422,0,-0.03247488181905489,-0.05115968623063408,-0.01379007740747571
220521,0,-0.030562643598271322,-0.05383983884177017,-0.007285448354772482
220523,0,-0.034443348618021175,-0.05839280528770793,-0.010493891948334423
220524,0,-0.016746691474768816,-0.03590507509707129,0.002411692147533659
220581,1,-0.007288116092861341,-0.026035757939639765,0.011459525753917076
220582,1,-0.019462423458369404,-0.05162843762679086,0.012703590710052046
220621,1,-0.021576244403720246,-0.037381833613309934,-0.005770655194130565
220622,0,-0.05793421576902216,-0.08234693487935693,-0.0335214966586874
220623,0,-0.046541443806849714,-0.06073479917774967,-0.03234808843594976
220681,0,-0.014568007133802102,-0.0454837171927972,0.01634770292519299
220721,0,-0.016249901061276162,-0.03667602688769253,0.004176224765140207
220722,0,-0.04038620256720543,-0.05709143663864499,-0.023680968495765876
220723,0,-0.04225850627849323,-0.06053257854635184,-0.023984434010634624
220781,0,-0.012731265108293144,-0.037651936607336886,0.012189406390750591
220821,0,-0.03622393327655521,-0.04703035023333827,-0.02541751631977215
220822,0,-0.03871033877250066,-0.05190340550399619,-0.025517272041005123
220881,0,-0.03508166719155695,-0.04902183642428484,-0.021141497958829053
220882,1,-0.02687690011717253,-0.03947748193642554,-0.014276318297919519
222401,1,-0.031200443794071386,-0.04674338143403808,-0.015657506154104703
222402,1,-0.030484128579619352,-0.0748746216326146,0.013906364473375878
222403,1,-0.03082054185040589,-0.04992439712232714,-0.01171668657848465
222404,1,-0.03463255056921499,-0.07271731797757594,0.003452216839145955
222405,1,-0.05684364394555186,-0.07987831031645434,-0.03380897757464939
222406,0,-0.04583917747121774,-0.07193438936712081,-0.01974396557531468
222424,0,-0.047970891435261453,-0.06395170093362912,-0.03199008193689379
222426,0,-0.03852256690163855,-0.061794529018232826,-0.015250604785044277
230123,0,-0.029042265856729088,-0.04331714434245591,-0.014767387371002267
230124,0,-0.03728354018370611,-0.05093176042915844,-0.023635319938253782
230125,0,-0.009555084854305451,-0.02879035510219377,0.009680185393582865
230126,0,-0.03732147406875677,-0.051137234065451176,-0.023505714072062367
230127,0,-0.03721918260892848,-0.0529311362768507,-0.021507228941006273
230128,0,-0.037626088254443135,-0.05089220534572793,-0.024359971163158346
230129,0,-0.04353278619604903,-0.05636839462139091,-0.030697177770707143
230183,1,0.004784978877190593,-0.014151493793812565,0.02372145154819375
230184,1,-0.0009107024343364967,-0.021517776650159148,0.019696371781486147
230221,0,-0.04632198851273028,-0.0559494927406019,-0.036694484284858664
230223,0,-0.03637272844113007,-0.05298370596940706,-0.01976175091285309
230224,0,-0.04824472486875081,-0.06198730065201287,-0.03450214908548875
230225,0,-0.0401222266593185,-0.052730656213186816,-0.02751379710545019
230227,0,-0.044564087696581156,-0.05782356275960929,-0.031304612633553025
230229,0,-0.03730152098297165,-0.05138702833584373,-0.02321601363009958
230230,0,-0.045801861031631336,-0.06311055340136239,-0.02849316866190029
230231,0,-0.03913299167430298,-0.05547147381588276,-0.022794509532723207
230281,1,-0.01826228486438053,-0.03610169706398539,-0.00042287266477567323
230321,0,-0.015143039614283815,-0.02981500935243217,-0.00047106987613546383
230381,1,0.0046874297251920105,-0.017714225311553033,0.02708908476193705
230382,0,-0.030759425508737698,-0.04304343572545914,-0.018475415292016253
230421,0,-0.018754086771373246,-0.038468578707512927,0.0009604051647664341
230422,0,-0.024083936900641367,-0.041854840391944786,-0.0063130334093379585
230521,0,-0.032331624028008654,-0.05111324630270865,-0.013550001753308664
230522,0,-0.02783025116658633,-0.04879299809012709,-0.00686750424304557
230523,0,-0.03233319303008608,-0.05416333866257046,-0.010503047397601706
230524,0,-0.043704200501108986,-0.053684520701958637,-0.033723880300259336
230621,0,-0.03384710600030036,-0.05673795600469882,-0.010956255995901911
230622,0,-0.025169478140017965,-0.04209609859263559,-0.00824285768740034
230623,0,-0.031921942343873855,-0.051185220225624155,-0.012658664462123558
230624,0,-0.02249649207552895,-0.03394645993574344,-0.011046524215314463
230722,0,-0.04439447863495741,-0.060955532670343746,-0.027833424599571076
230781,0,-0.031119131442769954,-0.05182292049878792,-0.010415342386751986
230822,0,-0.03754427875748742,-0.051942257952901055,-0.023146299562073785
230826,0,-0.04669222358389749,-0.06400619431666466,-0.029378252851130326
230828,0,-0.03946120571703218,-0.0523103519351832,-0.026612059498881173
230881,0,-0.03578053612196902,-0.04770428846115064,-0.023856783782787397
230882,0,-0.03202047367540112,-0.05597985898179794,-0.0080610883690043
230883,0,-0.03259841365341229,-0.04821120084111516,-0.016985626465709426
230921,0,-0.03880518441669217,-0.052141446011254776,-0.02546892282212957
231025,0,-0.03716119640068194,-0.04698424397307971,-0.02733814882828417
231081,1,-0.02310566706861833,-0.06285101956352873,0.016639685426292072
231083,0,-0.02658510592579022,-0.04492009953016344,-0.008250112321417008
231084,1,-0.012034439360652127,-0.03655810855528641,0.012489229833982155
231085,0,-0.028106172264230678,-0.056196069907991135,-1.627462047022396e-05
231086,0,-0.013455449745449044,-0.03867406763150073,0.011763168140602635
231123,0,-0.043997593898163434,-0.05503963469743914,-0.03295555309888773
231124,0,-0.05030951601905931,-0.07789201636702969,-0.022727015671088924
231181,0,-0.046683708598585116,-0.05667711104926833,-0.036690306147901905
231182,0,-0.040654432679701924,-0.057598767456505814,-0.023710097902898037
231183,0,-0.017745495303894077,-0.03756477607977966,0.00207378547199151
231221,0,-0.04446512986165363,-0.05754935996061064,-0.031380899762696625
231222,0,-0.05058752122386251,-0.06189360436524692,-0.0392814380824781
231223,0,-0.04713725818302297,-0.06496384415952301,-0.029310672206522934
231224,0,-0.02788166723618815,-0.04354112239485812,-0.012222212077518183
231225,0,-0.046585943683714326,-0.06433856427418419,-0.02883332309324446
231226,0,-0.04161715424837975,-0.05996971826043497,-0.023264590236324535
231281,0,-0.009420868469425692,-0.029063895916641325,0.010222158977789938
231282,1,0.0005483443059786097,-0.02173354804448302,0.022830236656440236
231283,0,-0.03759243977638599,-0.05048960173633617,-0.024695277816435816
232701,0,-0.009340159363994821,-0.024495036153128417,0.00581471742513877
232721,0,-0.0415666964934486,-0.057592910857121815,-0.02554048212977539
232722,0,-0.017632594739627444,-0.027458674090273964,-0.007806515388980929
320281,0,0.002878840579085523,-0.021974979414734443,0.027732660572905486
320282,0,0.009774955906816818,-0.012498896370103152,0.03204880818373679
320321,0,-0.03749897983305478,-0.06842932442507965,-0.0065686352410299215
320322,0,-0.01823118288146164,-0.051050806377042464,0.01458844061411918
320324,0,-0.035232271734572135,-0.06747871044851875,-0.0029858330206255224
320381,0,-0.032885283424227835,-0.06606351568870988,0.0002929488402542077
320382,0,-0.024529677868085575,-0.06163970187107625,0.012580346134905086
320481,0,0.005610586073637541,-0.020332806691281107,0.031553978838556186
320581,0,0.006781869023261111,-0.012841081377574209,0.026404819424096428
320582,0,-0.00029990580495128927,-0.026285100048425356,0.02568528843852277
320583,1,0.004394007962685409,-0.01572752593626684,0.024515541861637655
320585,0,0.008016751669338434,-0.02155664711134758,0.03759015045002444
320623,0,-0.008934140973789362,-0.03180363900230112,0.013935357054722389
320681,0,0.013325959753232447,-0.009544168343396973,0.03619608784986186
320682,0,-0.0180395216739353,-0.0418522415503407,0.0057731982024700965
320684,0,0.015674397759394554,-0.0071381317630560895,0.03848692728184519
320685,0,0.004471569878520931,-0.01874276498375297,0.027685904740794826
320722,0,-0.02481984677220686,-0.0645120231922849,0.01487232964787117
320723,0,-0.027288457562794743,-0.06581921541535629,0.01124230028976679
320724,0,-0.026588531018911316,-0.0622365225697481,0.00905946053192546
320826,0,-0.0292877033737102,-0.06808526339659836,0.009509856649177952
320830,0,-0.024982983058047276,-0.055843263702864895,0.005877297586770334
320831,0,-0.0022589455380346013,-0.02224327025354546,0.017725379177476255
320921,0,-0.01868160028987015,-0.05305997482889302,0.015696774249152716
320922,0,-0.03577303246229388,-0.06939239370019037,-0.0021536712243973924
320923,0,-0.03547794067411106,-0.06858685184526847,-0.0023690295029536595
320924,0,-0.006967165103742595,-0.0350750717090728,0.021140741501587606
320925,0,-0.009970635751216261,-0.029343643386664,0.009402371884231469
320981,0,0.005076164445223824,-0.01979050250520356,0.029942831395651202
321023,0,-0.028489422211323973,-0.060902220690384146,0.003923376267736194
321081,0,0.004230349972503267,-0.02252890441732702,0.03098960436233355
321084,0,-0.005028124892057451,-0.03294618211622472,0.022889932332109814
321181,0,0.01342457430544386,-0.006505986303777602,0.03335513491466532
321182,0,0.019494817836863687,-2.6804126802761064e-05,0.03901643980053013
321183,0,0.011682214478099084,-0.0024879616220316175,0.025852390578229783
321281,0,-0.021548905534642643,-0.050905227304771844,0.007807416235486548
321282,0,0.005071917221555061,-0.023390723731619892,0.03353455817473001
321283,1,0.00035069808112148104,-0.03067382192260187,0.03137521808484482
321322,1,-0.02004931953984157,-0.06429587165713724,0.02419723257745409
321323,0,-0.03588224990300248,-0.06795173048053241,-0.003812769325472559
321324,0,-0.032454412985645636,-0.0669707163863449,0.00206189041505362
330122,1,0.005265441861365738,-0.01209181112251876,0.022622694845250233
330127,1,-0.013847694424229895,-0.0245820031179468,-0.003113385730512992
330182,1,0.00408338064350483,-0.017252114806212922,0.025418876093222575
330225,1,-0.00445312961462857,-0.0294122870333064,0.020506027804049257
330226,1,-0.01273253553817194,-0.03373838368025864,0.008273312603914746
330281,1,-0.008389427007172656,-0.02780072399619741,0.011021869981852093
330282,1,-0.011883555913586696,-0.0322856107830643,0.008518498955890904
330324,1,-0.01180240814647815,-0.03083115706581377,0.007226340772857467
330326,1,-0.011825780669771635,-0.02530516430267623,0.0016536029631329559
330327,1,-0.02053655880071953,-0.03677407754169548,-0.004299040059743579
330328,1,-0.02821334926799124,-0.04976157541136664,-0.006665123124615847
330329,1,-0.03263217961123577,-0.05196488583035892,-0.01329947339211262
330381,1,0.0038332898785805036,-0.017143722575574564,0.024810302332735568
330382,1,-0.0031250402026950785,-0.024163254185652534,0.017913173780262373
330421,1,0.015048871234770472,-0.004570295829714674,0.03466803829925562
330424,1,0.016285737818198504,-0.0015610469834784792,0.03413252261987548
330481,1,0.0015348990967316845,-0.019669535153272473,0.022739333346735835
330482,1,0.0017507242384927901,-0.020519674690935883,0.02402112316792146
330483,1,0.005546623379172028,-0.00995715502893791,0.02105040178728196
330521,1,0.005785350198991179,-0.020397333083822706,0.03196803348180506
330522,1,0.004534105272893052,-0.01487652870653787,0.023944739252323967
330523,1,-0.0026791617405578783,-0.017288102860117487,0.011929779379001727
330624,1,0.00547648616683627,-0.012187893312707917,0.023140865646380453
330681,1,0.010185414567964235,-0.011596863228803229,0.031967692364731695
330683,1,0.011849900955988035,0.0009881906278974926,0.022711611284078576
330723,1,-0.003834058909319704,-0.030970705090815717,0.023302587272176302
330726,1,0.0027749191702662324,-0.017019791255146643,0.0225696295956791
330727,1,-0.02977921581923776,-0.04780576092550487,-0.011752670712970651
330781,0,-0.004464468961139834,-0.02106874787769873,0.012139809955419058
330782,1,-0.000865201076011346,-0.020737061824695934,0.01900665967267324
330783,1,-0.0018663850804184756,-0.02082058848775473,0.017087818326917775
330784,0,-0.00026056206877056454,-0.025573998834105112,0.025052874696563976
330822,1,-0.019416850950539688,-0.04163128471167735,0.00279758281059796
330824,1,-0.020942222676000266,-0.0409701848019523,-0.0009142605500482362
330825,1,-0.011027392863649843,-0.026875185883007358,0.004820400155707668
330881,1,-0.015173581345605203,-0.03675321007854944,0.006406047387339027
330921,1,-0.005175828628702667,-0.023142978095454077,0.01279132083804874
330922,1,-0.02198429740158453,-0.05004135775036568,0.006072762947196619
331022,1,-0.01408826797053403,-0.034932680656463745,0.006756144715395679
331023,1,-0.016108177102178378,-0.03392888977866894,0.0017125355743121788
331024,1,-0.015870876520428623,-0.030221021236119743,-0.0015207318047375067
331081,1,0.012057892500565243,-0.0054261965198885015,0.029541981521018983
331082,0,-0.005992013586314293,-0.0312305321590856,0.01924650498645701
331083,0,0.005446400375653748,-0.015014627279723382,0.025907428031030872
331121,1,-0.01213910950756597,-0.03175076020370461,0.007472541188572667
331122,1,-0.013261125122836726,-0.04042503493501347,0.013902784689340014
331123,1,-0.008690032085584387,-0.02860148048377807,0.011221416312609294
331124,1,-0.01926184203878603,-0.04383235986208268,0.0053086757845106115
331125,1,-0.034743363518325215,-0.06398738592330233,-0.005499341113348103
331126,1,-0.031960999169478366,-0.05435323668858674,-0.009568761650369989
331127,0,-0.03143080052167119,-0.04407748217984565,-0.018784118863496728
331181,1,-0.01715468076022203,-0.03827109559048452,0.003961734070040454
340121,0,-0.028323978323887944,-0.04662194554460873,-0.01002601110316716
340122,0,-0.028943077181541932,-0.056085315975192195,-0.0018008383878916762
340123,0,-0.03580657123836217,-0.060305864891834954,-0.011307277584889395
340124,0,-0.024190140919948477,-0.046767470587801674,-0.0016128112520952809
340181,0,-0.02210031820829378,-0.04792062627860971,0.0037199898620221515
340221,0,-0.026686438850559047,-0.04456319384026974,-0.00880968386084836
340222,0,-0.026801993546705316,-0.055011898080714494,0.0014079109873038585
340223,0,-0.02808043085658324,-0.04689533867211077,-0.009265523041055709
340281,0,-0.022718675696584756,-0.034844055226992736,-0.010593296166176778
340321,1,-0.01016766850509665,-0.028570848443433813,0.00823551143324051
340322,1,-0.015681972314750103,-0.034615675904241375,0.003251731274741168
340323,0,-0.013185822968937833,-0.030024000208384097,0.003652354270508428
340421,0,-0.014879858817953118,-0.04164068388952217,0.01188096625361593
340521,0,-0.019802845853020834,-0.04261807415781456,0.0030123824517728874
340522,1,-0.025691301146617385,-0.049531020619586585,-0.0018515816736481908
340523,1,-0.026540371890032055,-0.046180769546038,-0.006899974234026111
340621,0,-0.020717368659893876,-0.04151703187876999,8.229455898223215e-05
340822,1,-0.03298160722007615,-0.0522762450460377,-0.013686969394114599
340825,0,-0.02253621285302504,-0.04393203742092219,-0.0011403882851278926
340826,1,-0.02013570489265043,-0.03892341593276326,-0.0013479938525376052
340827,1,-0.026029579514531442,-0.04131515224083253,-0.010744006788230363
340828,1,-0.029733059911087628,-0.04336052340132172,-0.016105596420853543
340881,1,-0.028447830613393343,-0.04922405733227668,-0.007671603894510007
340882,0,-0.027700819029638224,-0.04607705002789059,-0.009324588031385861
341021,1,-0.025724944556007268,-0.04013552086063425,-0.01131436825138029
341022,1,-0.018585218908800494,-0.03070211074771586,-0.006468327069885128
341023,0,-0.03229736824730192,-0.051897146293824636,-0.012697590200779214
341024,0,-0.01543445044681141,-0.035328682301449754,0.004459781407826931
341122,1,-0.005611940289191347,-0.03683076954995848,0.02560688897157578
341124,1,-0.006506752780220226,-0.04026095301777234,0.02724744745733188
341125,0,-0.005235640982923062,-0.032522997137288664,0.022051715171442537
341126,1,-0.019129321487456497,-0.04067280797548836,0.002414165000575362
341181,1,0.0068223092044604194,-0.026692460098028933,0.040337078506949765
341182,0,-0.004596418781944445,-0.036408008369132175,0.02721517080524328
341221,0,-0.020209251313823118,-0.037879118856547746,-0.0025393837710984933
341222,0,-0.017496948181989214,-0.03762656107839822,0.002632664714419787
341225,0,-0.02177525322703483,-0.0384611137277065,-0.005089392726363169
341226,1,-0.01804514145109537,-0.03834037836994447,0.002250095467753725
341282,1,-0.011720375725665033,-0.032295469813994546,0.008854718362664472
341321,1,-0.021100826047226906,-0.04715457573296631,0.004952923638512491
341322,1,-0.013883116318530564,-0.03532615325315412,0.007559920616092983
341323,0,-0.008992859609281978,-0.032834044353221445,0.014848325134657479
341324,0,-0.015308433196968785,-0.03402500957554943,0.0034081431816118564
341522,1,-0.02170143037603678,-0.03647409088999408,-0.0069287698620794855
341523,0,-0.03905396671341532,-0.05847596436240186,-0.019631969064428795
341524,1,-0.04061332592955069,-0.06231397009657864,-0.018912681762522754
341525,1,-0.02415232946356166,-0.051888033407599274,0.0035833744804759475
341621,1,-0.018592016448316206,-0.045344195394108305,0.008160162497475892
341622,1,-0.016584673985653442,-0.044171851446747165,0.011002503475440274
341623,0,-0.02156205211222506,-0.037473189396938146,-0.005650914827511979
341721,0,-0.02390157894697692,-0.03683693793831765,-0.01096621995563619
341722,0,-0.047313482339141955,-0.07127770534203026,-0.02334925933625366
341723,1,-0.02173812066505809,-0.036795416420145,-0.006680824909971187
341821,1,-0.016688397869886518,-0.0306711722324951,-0.002705623507277939
341823,0,-0.013720416467087881,-0.032782705986617415,0.005341873052441649
341824,0,-0.01614104818571474,-0.03634963871331601,0.0040675423418865195
341825,0,-0.02156608493223333,-0.04532314963517333,0.0021909797707066643
341881,1,0.004456883318173233,-0.02394213018696285,0.032855896823309305
341882,0,-0.021021897906477016,-0.0355504608459503,-0.006493334967003737
350121,0,0.024646848756058104,0.0024318717004162445,0.04686182581169995
350122,0,0.030689249434095844,0.012344180318421272,0.04903431854977042
350123,0,0.02368910922110745,0.0063385593394330066,0.04103965910278189
350124,0,0.031783328425590895,0.014179428631035444,0.049387228220146344
350125,0,0.027961983382158967,0.01003359210002561,0.04589037466429232
350128,0,0.02788190100160995,0.011448418972153405,0.04431538303106649
350181,0,0.020658595349115988,-0.005237816067998426,0.046555006766230395
350322,0,0.005469463146123482,-0.018185619310916383,0.02912454560316334
350421,0,0.012560396429493581,-0.014599331479871133,0.039720124338858284
350423,0,0.022228420672133847,-0.00831111788620107,0.05276795923046876
350424,0,0.015544522419860957,-0.0015732493517982005,0.03266229419152011
350425,0,0.023100647202057262,0.004470710223453144,0.041730584180661376
350426,0,0.030844410226586877,0.013164503332412633,0.04852431712076112
350427,0,0.03344526253021268,0.007778266330664616,0.05911225872976074
350428,0,0.03681901848482938,0.01791663658383131,0.055721400385827444
350429,0,0.021534668090934378,0.00226369915432131,0.04080563702754744
350430,0,0.02022935475657242,-0.0013400437825318232,0.04179875329567666
350481,0,0.03002250550901822,0.006721854120103243,0.0533231568979332
350521,0,0.022108056429203604,0.0022340886560403943,0.04198202420236681
350524,0,0.0202740358850394,0.00019667308105019918,0.040351398689028595
350525,0,0.025872794545736738,0.006141790759002248,0.045603798332471225
350526,0,0.02785275954236524,0.009998080421355325,0.04570743866337515
350581,0,0.02817347528754663,0.004518597961011145,0.051828352614082106
350582,0,0.017806906135355488,-0.009903437435046097,0.04551724970575707
350583,0,0.018935140528476474,-0.00672131085212261,0.04459159190907555
350622,0,0.02951579776291957,0.008695038754982606,0.050336556770856536
350623,0,0.02602107751317692,0.006280558996633743,0.045761596029720096
