county_code,lon,lat,name,level
330411,120.720431,30.763323,秀洲区,district
330421,120.921871,30.841352,嘉善县,district
330424,120.942017,30.522223,海盐县,district
330481,120.688821,30.525544,海宁市,district
330482,121.014666,30.698921,平湖市,district
330483,120.551085,30.629065,桐乡市,district
330502,120.101416,30.867252,吴兴区,district
330503,120.417195,30.872742,南浔区,district
330521,119.967662,30.534927,德清县,district
330522,119.910122,31.00475,长兴县,district
330523,119.687891,30.631974,安吉县,district
330602,120.585315,29.996993,越城区,district
330603,120.476075,30.078038,柯桥区,district
330604,120.874185,30.016769,上虞区,district
330624,120.905665,29.501205,新昌县,district
330681,120.244326,29.713662,诸暨市,district
330683,120.82888,29.586606,嵊州市,district
330702,119.652579,29.082607,婺城区,district
330703,119.681264,29.095835,金东区,district
330723,119.819159,28.896563,武义县,district
330726,119.893363,29.451254,浦江县,district
330727,120.44513,29.052627,磐安县,district
330781,119.460521,29.210065,兰溪市,district
330782,120.074911,29.306863,义乌市,district
330783,120.23334,29.262546,东阳市,district
330784,120.036328,28.895293,永康市,district
330802,118.873041,28.944539,柯城区,district
330803,118.957683,28.973195,衢江区,district
330822,118.521654,28.900039,常山县,district
330824,118.414435,29.136503,开化县,district
330825,119.172525,29.031364,龙游县,district
330881,118.627879,28.734674,江山市,district
330902,122.108496,30.016423,定海区,district
330903,122.301953,29.945614,普陀区,district
330921,122.201132,30.242865,岱山县,district
330922,122.457809,30.727166,嵊泗县,district
331002,121.431049,28.67615,椒江区,district
331003,121.262138,28.64488,黄岩区,district
331004,121.37292,28.581799,路桥区,district
331022,121.376429,29.118955,三门县,district
331023,121.031227,29.141126,天台县,district
331024,120.735074,28.849213,仙居县,district
331081,121.373611,28.368781,温岭市,district
331082,121.131229,28.845441,临海市,district
331083,121.232337,28.12842,玉环市,district
331102,119.922293,28.451103,莲都区,district
331121,120.291939,28.135247,青田县,district
331122,120.078965,28.654208,缙云县,district
331123,119.27589,28.5924,遂昌县,district
331124,119.485292,28.449937,松阳县,district
331125,119.569458,28.111077,云和县,district
331126,119.067233,27.618231,庆元县,district
331127,119.634669,27.977247,景宁畲族自治县,district
331181,119.132319,28.069177,龙泉市,district
340102,117.315358,31.86961,瑶海区,district
340103,117.283776,31.869011,庐阳区,district
340104,117.262072,31.855868,蜀山区,district
340111,117.285751,31.82956,包河区,district
340121,117.164699,32.478548,长丰县,district
340122,117.463222,31.883992,肥东县,district
340123,117.166118,31.719646,肥西县,district
340124,117.289844,31.251488,庐江县,district
340181,117.874155,31.600518,巢湖市,district
340202,118.376343,31.32559,镜湖区,district
340207,118.400174,31.362716,鸠江区,district
340209,118.377476,31.313394,弋江区,district
340210,118.572301,31.145262,湾沚区,district
340211,118.201349,31.080896,繁昌区,district
340223,118.337104,30.919638,南陵县,district
340281,117.911432,31.303075,无为市,district
340302,117.382312,32.950452,龙子湖区,district
340303,117.355789,32.938066,蚌山区,district
340304,117.35259,32.931933,禹会区,district
340311,117.34709,32.963147,淮上区,district
340321,117.200171,32.956934,怀远县,district
340322,117.888809,33.146202,五河县,district
340323,117.315962,33.318679,固镇县,district
340402,117.052927,32.632066,大通区,district
340403,117.018318,32.644342,田家庵区,district
340404,116.865354,32.598289,谢家集区,district
340405,116.841111,32.628229,八公山区,district
340406,116.816879,32.782117,潘集区,district
340421,116.722769,32.705382,凤台县,district
340422,116.785349,32.577304,寿县,district
340503,118.511308,31.69902,花山区,district
340504,118.493104,31.685912,雨山区,district
340506,118.843742,31.562321,博望区,district
340521,118.489873,31.556167,当涂县,district
340522,118.105545,31.727758,含山县,district
340523,118.362998,31.716634,和县,district
340602,116.833925,33.991218,杜集区,district
340603,116.790775,33.970916,相山区,district
340604,116.809465,33.889529,烈山区,district
340621,116.767435,33.916407,濉溪县,district
340705,117.816167,30.927613,铜官区,district
340706,117.792288,30.952338,义安区,district
340711,117.80707,30.908927,郊区,district
340722,117.222027,30.700615,枞阳县,district
340802,117.044965,30.506375,迎江区,district
340803,117.034512,30.505632,大观区,district
340811,117.070003,30.541323,宜秀区,district
340822,116.828664,30.734994,怀宁县,district
340825,116.305225,30.451869,太湖县,district
340826,116.120204,30.158327,宿松县,district
340827,116.690927,30.12491,望江县,district
340828,116.360482,30.848502,岳西县,district
340881,116.959656,31.050576,桐城市,district
340882,116.573665,30.638222,潜山市,district
341002,118.317354,29.709186,屯溪区,district
341003,118.136639,30.294517,黄山区,district
341004,118.339743,29.825201,徽州区,district
341021,118.428025,29.867748,歙县,district
341022,118.188531,29.788878,休宁县,district
341023,117.942911,29.923812,黟县,district
341024,117.717237,29.853472,祁门县,district
341102,118.316475,32.303797,琅琊区,district
341103,118.296955,32.329841,南谯区,district
341122,118.433293,32.450231,来安县,district
341124,118.268576,32.09385,全椒县,district
341125,117.683713,32.527105,定远县,district
341126,117.562461,32.867146,凤阳县,district
341181,119.011212,32.6815,天长市,district
341182,117.998048,32.781206,明光市,district
341202,115.813914,32.891238,颍州区,district
341203,115.858747,32.908861,颍东区,district
341204,115.804525,32.924797,颍泉区,district
341221,115.261688,33.062698,临泉县,district
341222,115.627243,33.16229,太和县,district
341225,115.590534,32.638102,阜南县,district
341226,116.259122,32.637065,颍上县,district
341282,115.362117,33.26153,界首市,district
341302,116.983309,33.633853,埇桥区,district
341321,116.351113,34.426247,砀山县,district
341322,116.945399,34.183266,萧县,district
341323,117.551493,33.540629,灵璧县,district
341324,117.885443,33.47758,泗县,district
341502,116.503288,31.754491,金安区,district
341503,116.494543,31.750692,裕安区,district
341504,115.913594,31.84768,叶集区,district
341522,116.278875,32.341305,霍邱县,district
341523,116.944088,31.462848,舒城县,district
341524,115.878514,31.681624,金寨县,district
341525,116.333078,31.402456,霍山县,district
341602,115.781214,33.869284,谯城区,district
341621,116.211551,33.502831,涡阳县,district
341622,116.560337,33.260814,蒙城县,district
341623,116.207782,33.143503,利辛县,district
341702,117.488342,30.657378,贵池区,district
341721,117.021476,30.096568,东至县,district
341722,117.482907,30.210324,石台县,district
341723,117.857395,30.63818,青阳县,district
341802,118.758412,30.946003,宣州区,district
341821,119.185024,31.127834,郎溪县,district
341823,118.412397,30.685975,泾县,district
341824,118.594705,30.065267,绩溪县,district
341825,118.543081,30.288057,旌德县,district
341881,118.983407,30.626529,宁国市,district
341882,119.417521,30.893116,广德市,district
350102,119.29929,26.082284,鼓楼区,district
350103,119.310156,26.058616,台江区,district
350104,119.320988,26.038912,仓山区,district
350105,119.458725,25.991975,马尾区,district
350111,119.328597,26.078837,晋安区,district
350112,119.510849,25.960583,长乐区,district
350121,119.145117,26.148567,闽侯县,district
350122,119.538365,26.202109,连江县,district
350123,119.552645,26.487234,罗源县,district
350124,118.868416,26.223793,闽清县,district
350125,118.939089,25.864825,永泰县,district
350128,119.791197,25.503672,平潭县,district
350181,119.376992,25.720402,福清市,district
350302,119.001028,25.433737,城厢区,district
350303,119.119102,25.459273,涵江区,district
350304,119.020047,25.430047,荔城区,district
350305,119.092607,25.316141,秀屿区,district
350322,118.694331,25.356529,仙游县,district
350403,117.607418,26.234191,三元区,district
350421,117.201845,26.357375,明溪县,district
350423,116.815821,26.17761,清流县,district
350424,116.659725,26.259932,宁化县,district
350425,117.849355,25.690803,大田县,district
350426,118.188577,26.169261,尤溪县,district
350427,117.789095,26.397361,沙县区,district
350428,117.473558,26.728667,将乐县,district
350429,117.177522,26.897995,泰宁县,district
350430,116.845832,26.831398,建宁县,district
350481,117.364447,25.974075,永安市,district
350502,118.588929,24.907645,鲤城区,district
350503,118.605147,24.896041,丰泽区,district
350504,118.670312,24.941153,洛江区,district
350505,118.912285,25.126859,泉港区,district
350521,118.798954,25.028718,惠安县,district
350524,118.186014,25.056824,安溪县,district
350525,118.29503,25.320721,永春县,district
350526,118.242986,25.489004,德化县,district
350527,118.323221,24.436417,金门县,district
350581,118.628402,24.731978,石狮市,district
350582,118.577338,24.807322,晋江市,district
350583,118.387031,24.959494,南安市,district
350602,117.656461,24.509955,芗城区,district
350603,117.671387,24.515656,龙文区,district
350622,117.340946,23.950486,云霄县,district
350623,117.614023,24.117907,漳浦县,district
350624,117.176083,23.710834,诏安县,district
350625,117.755913,24.621475,长泰区,district
350626,117.427679,23.702845,东山县,district
350627,117.365462,24.516425,南靖县,district
350628,117.313549,24.366158,平和县,district
350629,117.53631,25.001416,华安县,district
350681,117.817292,24.445341,龙海区,district
350702,118.178918,26.636079,延平区,district
350703,118.12267,27.332067,建阳区,district
350721,117.80771,26.792851,顺昌县,district
350722,118.536822,27.920412,浦城县,district
350723,117.337897,27.542803,光泽县,district
350724,118.783491,27.525785,松溪县,district
350725,118.858661,27.365398,政和县,district
350781,117.491544,27.337952,邵武市,district
350782,118.032796,27.751733,武夷山市,district
350783,118.321765,27.03502,建瓯市,district
350802,117.030721,25.0918,新罗区,district
350803,116.732691,24.720442,永定区,district
350821,116.361007,25.842278,长汀县,district
350823,116.424774,25.050019,上杭县,district
350824,116.100928,25.08865,武平县,district
350825,116.756687,25.708506,连城县,district
350881,117.42073,25.291597,漳平市,district
350902,119.527225,26.659253,蕉城区,district
350921,120.005214,26.882068,霞浦县,district
350922,118.743156,26.577491,古田县,district
350923,118.987544,26.910826,屏南县,district
350924,119.506733,27.457798,寿宁县,district
350925,119.338239,27.103106,周宁县,district
350926,119.898226,27.236163,柘荣县,district
350981,119.650798,27.084246,福安市,district
350982,120.219761,27.318884,福鼎市,district
360102,115.889675,28.682988,东湖区,district
360103,115.91065,28.662901,西湖区,district
360104,115.907292,28.635724,青云谱区,district
360111,115.949044,28.689292,青山湖区,district
360112,115.820806,28.690788,新建区,district
360113,115.8580521,28.69819928,红谷滩区,district
360121,115.942465,28.543781,南昌县,district
360123,115.553109,28.841334,安义县,district
360124,116.267671,28.365681,进贤县,district
360202,117.195023,29.288465,昌江区,district
360203,117.214814,29.292812,珠山区,district
360222,117.217611,29.352251,浮梁县,district
360281,117.129376,28.967361,乐平市,district
360302,113.855044,27.625826,安源区,district
360313,113.7456,27.639319,湘东区,district
360321,113.955582,27.127807,莲花县,district
360322,113.800525,27.877041,上栗县,district
360323,114.041206,27.633633,芦溪县,district
360402,115.99012,29.676175,濂溪区,district
360403,115.995947,29.72465,浔阳区,district
360404,115.892977,29.610264,柴桑区,district
360423,115.105646,29.260182,武宁县,district
360424,114.573428,29.032729,修水县,district
360425,115.809055,29.018212,永修县,district
360426,115.762611,29.327474,德安县,district
360428,116.205114,29.275105,都昌县,district
360429,116.244313,29.7263,湖口县,district
360430,116.55584,29.898865,彭泽县,district
360481,115.669081,29.676599,瑞昌市,district
360482,115.805712,29.247884,共青城市,district
360483,116.043743,29.456169,庐山市,district
360502,114.923923,27.819171,渝水区,district
360521,114.675262,27.811301,分宜县,district
360602,117.034112,28.239076,月湖区,district
360603,116.822763,28.206177,余江区,district
360681,117.212103,28.283693,贵溪市,district
360702,114.93872,25.851367,章贡区,district
360703,114.756933,25.661721,南康区,district
360704,115.018461,25.865432,赣县区,district
360722,114.930893,25.38023,信丰县,district
360723,114.362243,25.395937,大余县,district
360724,114.540537,25.794284,上犹县,district
360725,114.307348,25.687911,崇义县,district
360726,115.392328,25.134591,安远县,district
360728,115.03267,24.774277,定南县,district
360729,114.531589,24.742651,全南县,district
360730,116.018782,26.472054,宁都县,district
360731,115.411198,25.955033,于都县,district
360732,115.351896,26.330489,兴国县,district
360733,115.791158,25.599125,会昌县,district
360734,115.651399,24.954136,寻乌县,district
360735,116.342249,26.326582,石城县,district
360781,116.034854,25.875278,瑞金市,district
360783,114.792657,24.90476,龙南市,district
360802,114.987331,27.112367,吉州区,district
360803,115.016306,27.105879,青原区,district
360821,114.905117,27.040042,吉安县,district
360822,115.134569,27.213445,吉水县,district
360823,115.319331,27.580862,峡江县,district
360824,115.399294,27.755758,新干县,district
360825,115.435559,27.321087,永丰县,district
360826,114.901393,26.790164,泰和县,district
360827,114.51689,26.323705,遂川县,district
360828,114.784694,26.462085,万安县,district
360829,114.61384,27.382746,安福县,district
360830,114.242534,26.944721,永新县,district
360881,114.284421,26.745919,井冈山市,district
360902,114.387379,27.800117,袁州区,district
360921,115.389899,28.700672,奉新县,district
360922,114.449012,28.104528,万载县,district
360923,114.932653,28.234789,上高县,district
360924,114.787381,28.388289,宜丰县,district
360925,115.361744,28.86054,靖安县,district
360926,114.37014,28.520956,铜鼓县,district
360981,115.786005,28.191584,丰城市,district
360982,115.543388,28.055898,樟树市,district
360983,115.381527,28.420951,高安市,district
361002,116.361404,27.981919,临川区,district
361003,116.605341,28.2325,东乡区,district
361021,116.63945,27.55531,南城县,district
361022,116.91457,27.292561,黎川县,district
361023,116.532994,27.210132,南丰县,district
361024,116.059109,27.760907,崇仁县,district
361025,115.838432,27.420101,乐安县,district
361026,116.223023,27.546512,宜黄县,district
361027,116.778751,27.907387,金溪县,district
361028,117.066095,27.70653,资溪县,district
361030,116.327291,26.838426,广昌县,district
361102,117.970522,28.445378,信州区,district
361103,118.189852,28.440285,广丰区,district
361104,117.90612,28.453897,广信区,district
361123,118.244408,28.673479,玉山县,district
361124,117.711906,28.310892,铅山县,district
361125,117.608247,28.415103,横峰县,district
361126,117.435002,28.402391,弋阳县,district
361127,116.691072,28.69173,余干县,district
361128,116.673748,28.993374,鄱阳县,district
361129,117.07015,28.692589,万年县,district
361130,117.86219,29.254015,婺源县,district
361181,117.578732,28.945034,德兴市,district
370102,117.03862,36.664169,历下区,district
370103,116.99898,36.657354,市中区,district
370104,116.947921,36.668205,槐荫区,district
370105,116.996086,36.693374,天桥区,district
370112,117.063744,36.681744,历城区,district
370113,116.74588,36.561049,长清区,district
370114,117.54069,36.71209,章丘区,district
370115,117.176035,36.976771,济阳区,district
370116,117.675808,36.214395,莱芜区,district
370117,117.82033,36.058038,钢城区,district
370124,116.455054,36.286923,平阴县,district
370126,117.156369,37.310544,商河县,district
370202,120.395966,36.070892,市南区,district
370203,120.355026,36.083819,市北区,district
370211,119.995518,35.875138,黄岛区,district
370212,120.467393,36.102569,崂山区,district
370213,120.421236,36.160023,李沧区,district
370214,120.389135,36.306833,城阳区,district
370215,120.447352,36.390847,即墨区,district
370281,120.006202,36.285878,胶州市,district
370283,119.959012,36.788828,平度市,district
370285,120.526226,36.86509,莱西市,district
370302,117.967696,36.647272,淄川区,district
370303,118.053521,36.807049,张店区,district
370304,117.85823,36.497567,博山区,district
370305,118.306018,36.816657,临淄区,district
370306,117.851036,36.803699,周村区,district
370321,118.101556,36.959773,桓台县,district
370322,117.829839,37.169581,高青县,district
370323,118.166161,36.186282,沂源县,district
370402,117.557281,34.856651,市中区,district
370403,117.265293,34.79789,薛城区,district
370404,117.586316,34.767713,峄城区,district
370405,117.734747,34.564815,台儿庄区,district
370406,117.458968,35.096077,山亭区,district
370481,117.162098,35.088498,滕州市,district
370502,118.507543,37.461567,东营区,district
370503,118.529613,37.886015,河口区,district
370505,118.551314,37.588679,垦利区,district
370522,118.248854,37.493365,利津县,district
370523,118.407522,37.05161,广饶县,district
370602,121.385877,37.540925,芝罘区,district
370611,121.264741,37.496875,福山区,district
370612,121.60151,37.388356,牟平区,district
370613,121.448866,37.473549,莱山区,district
370614,120.759074,37.811045,蓬莱区,district
370681,120.528328,37.648446,龙口市,district
370682,120.711151,36.977037,莱阳市,district
370683,119.942135,37.182725,莱州市,district
370685,120.403142,37.364919,招远市,district
370686,120.834097,37.305854,栖霞市,district
370687,121.168392,36.780657,海阳市,district
370702,119.103784,36.710062,潍城区,district
370703,119.207866,36.772103,寒亭区,district
370704,119.166326,36.654616,坊子区,district
370705,119.137357,36.709494,奎文区,district
370724,118.539876,36.516371,临朐县,district
370725,118.839995,36.703253,昌乐县,district
370781,118.484693,36.697855,青州市,district
370782,119.403182,35.997093,诸城市,district
370783,118.736451,36.874411,寿光市,district
370784,119.206886,36.427417,安丘市,district
370785,119.757033,36.37754,高密市,district
370786,119.394502,36.854937,昌邑市,district
370811,116.595261,35.414828,任城区,district
370812,116.828996,35.556445,兖州区,district
370826,117.12861,34.809525,微山县,district
370827,116.650023,34.997706,鱼台县,district
370828,116.310364,35.06977,金乡县,district
370829,116.342885,35.398098,嘉祥县,district
370830,116.487146,35.721746,汶上县,district
370831,117.273605,35.653216,泗水县,district
370832,116.08963,35.801843,梁山县,district
370881,116.991885,35.592788,曲阜市,district
370883,116.96673,35.405259,邹城市,district
370902,117.129984,36.189313,泰山区,district
370911,117.04353,36.1841,岱岳区,district
370921,116.799297,35.76754,宁阳县,district
370923,116.461052,35.930467,东平县,district
370982,117.766092,35.910387,新泰市,district
370983,116.763703,36.1856,肥城市,district
371002,122.116189,37.510754,环翠区,district
371003,122.057139,37.196211,文登区,district
371082,122.422896,37.160134,荣成市,district
371083,121.536346,36.919622,乳山市,district
371102,119.457703,35.426152,东港区,district
371103,119.315844,35.119794,岚山区,district
371121,119.206745,35.751936,五莲县,district
371122,118.832859,35.588115,莒县,district
371302,118.327667,35.061631,兰山区,district
371311,118.284795,34.997204,罗庄区,district
371312,118.398296,35.085004,河东区,district
371321,118.455395,35.547002,沂南县,district
371322,118.342963,34.614741,郯城县,district
371323,118.634543,35.787029,沂水县,district
371324,118.049968,34.855573,兰陵县,district
371325,117.968869,35.269174,费县,district
371326,117.631884,35.511519,平邑县,district
371327,118.838322,35.175911,莒南县,district
371328,117.943271,35.712435,蒙阴县,district
371329,118.648379,34.917062,临沭县,district
371402,116.307076,37.453923,德城区,district
371403,116.574929,37.332848,陵城区,district
371422,116.79372,37.649619,宁津县,district
371423,117.390507,37.777724,庆云县,district
371424,116.867028,37.192044,临邑县,district
371425,116.758394,36.795497,齐河县,district
371426,116.433904,37.164465,平原县,district
371427,116.003816,36.950501,夏津县,district
371428,116.078627,37.209527,武城县,district
371481,117.216657,37.729115,乐陵市,district
371482,116.642554,36.934485,禹城市,district
371502,115.980023,36.45606,东昌府区,district
371503,116.25335,36.591934,茌平区,district
371521,115.784287,36.113708,阳谷县,district
371522,115.667291,36.237597,莘县,district
371524,116.248855,36.336004,东阿县,district
371525,115.444808,36.483753,冠县,district
371526,116.229662,36.859755,高唐县,district
371581,115.713462,36.842598,临清市,district
371602,118.020149,37.384842,滨城区,district
371603,118.129902,37.698456,沾化区,district
371621,117.508941,37.483876,惠民县,district
371622,117.581326,37.640492,阳信县,district
371623,117.616325,37.740848,无棣县,district
371625,118.123096,37.147002,博兴县,district
371681,117.736807,36.87803,邹平市,district
371702,115.470946,35.24311,牡丹区,district
371703,115.569601,35.072701,定陶区,district
371721,115.549482,34.823253,曹县,district
371722,116.08262,34.790851,单县,district
371723,115.897349,34.947366,成武县,district
371724,116.089341,35.390999,巨野县,district
371725,115.93885,35.594773,郓城县,district
371726,115.51434,35.560257,鄄城县,district
371728,115.098412,35.289637,东明县,district
410102,113.611576,34.748286,中原区,district
410103,113.645422,34.730936,二七区,district
410104,113.685313,34.746453,管城回族区,district
410105,113.686037,34.775838,金水区,district
410106,113.298282,34.808689,上街区,district
410108,113.61836,34.828591,惠济区,district
410122,114.022521,34.721976,中牟县,district
410181,112.98283,34.75218,巩义市,district
410182,113.391523,34.789077,荥阳市,district
410183,113.380616,34.537846,新密市,district
410184,113.73967,34.394219,新郑市,district
410185,113.037768,34.459939,登封市,district
410202,114.353348,34.799833,龙亭区,district
410203,114.364875,34.800459,顺河回族区,district
410204,114.3485,34.792383,鼓楼区,district
410205,114.350246,34.779727,禹王台区,district
410212,114.437622,34.756476,祥符区,district
410221,114.770472,34.554585,杞县,district
410222,114.467734,34.477302,通许县,district
410223,114.193927,34.412256,尉氏县,district
410225,114.820572,34.829899,兰考县,district
410302,112.477298,34.682945,老城区,district
410303,112.443232,34.667847,西工区,district
410304,112.491625,34.684738,瀍河回族区,district
410305,112.399243,34.654251,涧西区,district
410306,112.443892,34.826485,孟津区,district
410311,112.456634,34.618557,洛龙区,district
410323,112.141403,34.728679,新安县,district
410324,111.618386,33.783195,栾川县,district
410325,112.087765,34.131563,嵩县,district
410326,112.473789,34.15323,汝阳县,district
410327,112.179989,34.516478,宜阳县,district
410328,111.655399,34.387179,洛宁县,district
410329,112.429384,34.423416,伊川县,district
410381,112.787739,34.723042,偃师区,district
410402,113.299061,33.737579,新华区,district
410403,113.310327,33.739285,卫东区,district
410404,112.889885,33.901538,石龙区,district
410411,113.320873,33.725681,湛河区,district
410421,113.066812,33.866359,宝丰县,district
410422,113.358298,33.621252,叶县,district
410423,112.906703,33.740325,鲁山县,district
410425,113.220451,33.971993,郏县,district
410481,113.52625,33.302082,舞钢市,district
410482,112.845336,34.167408,汝州市,district
410502,114.352562,36.098101,文峰区,district
410503,114.352646,36.10978,北关区,district
410505,114.300098,36.108974,殷都区,district
410506,114.323522,36.095568,龙安区,district
410522,114.130207,36.130585,安阳县,district
410523,114.362357,35.922349,汤阴县,district
410526,114.524,35.574628,滑县,district
410527,114.904582,35.953702,内黄县,district
410581,113.823767,36.063403,林州市,district
410602,114.166551,35.936128,鹤山区,district
410603,114.184202,35.896058,山城区,district
410611,114.293917,35.748382,淇滨区,district
410621,114.550162,35.671282,浚县,district
410622,114.200379,35.609478,淇县,district
410702,113.878158,35.302684,红旗区,district
410703,113.866065,35.304905,卫滨区,district
410704,113.906712,35.379855,凤泉区,district
410711,113.89716,35.312974,牧野区,district
410721,113.806186,35.190021,新乡县,district
410724,113.657249,35.261685,获嘉县,district
410725,113.965966,35.054001,原阳县,district
410726,114.200982,35.149515,延津县,district
410727,114.423405,35.04057,封丘县,district
410781,114.065855,35.404295,卫辉市,district
410782,113.802518,35.461318,辉县市,district
410783,114.673807,35.19615,长垣市,district
410802,113.226126,35.241353,解放区,district
410803,113.175485,35.236145,中站区,district
410804,113.321703,35.265453,马村区,district
410811,113.26766,35.21476,山阳区,district
410821,113.447465,35.229923,修武县,district
410822,113.069313,35.170351,博爱县,district
410823,113.408334,35.09885,武陟县,district
410825,113.079118,34.941233,温县,district
410882,112.934538,35.08901,沁阳市,district
410883,112.78708,34.90963,孟州市,district
410902,115.03184,35.760473,华龙区,district
410922,115.107287,35.902413,清丰县,district
410923,115.204336,36.075204,南乐县,district
410926,115.504212,35.851977,范县,district
410927,115.855681,35.996474,台前县,district
410928,115.023844,35.710349,濮阳县,district
411002,113.828307,34.02711,魏都区,district
411003,113.842898,34.005018,建安区,district
411024,114.188507,34.100502,鄢陵县,district
411025,113.493166,33.855943,襄城县,district
411081,113.471316,34.154403,禹州市,district
411082,113.768912,34.219257,长葛市,district
411102,114.017948,33.565441,源汇区,district
411103,114.016813,33.588897,郾城区,district
411104,114.051686,33.567555,召陵区,district
411121,113.610565,33.436278,舞阳县,district
411122,113.938891,33.80609,临颍县,district
411202,111.19487,34.77812,湖滨区,district
411203,111.103851,34.720244,陕州区,district
411221,111.762992,34.763487,渑池县,district
411224,111.052649,34.053995,卢氏县,district
411281,111.869417,34.746868,义马市,district
411282,110.88577,34.521264,灵宝市,district
411302,112.544591,32.994857,宛城区,district
411303,112.528789,32.989877,卧龙区,district
411321,112.435583,33.488617,南召县,district
411322,113.010933,33.255138,方城县,district
411323,111.485772,33.302981,西峡县,district
411324,112.232722,33.036651,镇平县,district
411325,111.843801,33.046358,内乡县,district
411326,111.489026,33.136106,淅川县,district
411327,112.938279,33.056126,社旗县,district
411328,112.838492,32.687892,唐河县,district
411329,112.365624,32.524006,新野县,district
411330,113.406059,32.367153,桐柏县,district
411381,112.092716,32.681642,邓州市,district
411402,115.65459,34.436553,梁园区,district
411403,115.653813,34.390536,睢阳区,district
411421,115.148146,34.648455,民权县,district
411422,115.070109,34.428433,睢县,district
411423,115.320055,34.449299,宁陵县,district
411424,115.307433,34.075277,柘城县,district
411425,115.863811,34.399634,虞城县,district
411426,116.13989,34.240894,夏邑县,district
411481,116.449672,33.931318,永城市,district
411502,114.075031,32.123274,浉河区,district
411503,114.126027,32.098395,平桥区,district
411521,114.533414,32.203206,罗山县,district
411522,114.903577,32.010398,光山县,district
411523,114.87705,31.63515,新县,district
411524,115.406297,31.799982,商城县,district
411525,115.667328,32.183074,固始县,district
411526,115.050123,32.134024,潢川县,district
411527,115.415451,32.452639,淮滨县,district
411528,114.740713,32.344744,息县,district
411602,114.652136,33.614836,川汇区,district
411603,114.870166,33.732547,淮阳区,district
411621,114.392008,34.054061,扶沟县,district
411622,114.530067,33.784378,西华县,district
411623,114.60927,33.543845,商水县,district
411624,115.078375,33.395514,沈丘县,district
411625,115.189,33.643852,郸城县,district
411627,114.853834,34.065312,太康县,district
411628,115.486386,33.861067,鹿邑县,district
411681,114.899521,33.443085,项城市,district
411702,114.029149,32.977559,驿城区,district
411721,114.026864,33.382315,西平县,district
411722,114.266892,33.264719,上蔡县,district
411723,114.637105,32.955626,平舆县,district
411724,114.38948,32.601826,正阳县,district
411725,114.026679,32.801538,确山县,district
411726,113.32605,32.725129,泌阳县,district
411727,114.359495,33.004535,汝南县,district
411728,114.00371,33.14698,遂平县,district
411729,114.975246,32.749948,新蔡县,district
420202,115.090164,30.212086,黄石港区,district
420203,115.093354,30.205365,西塞山区,district
420204,114.975755,30.177845,下陆区,district
420205,114.901366,30.20601,铁山区,district
420222,115.212883,29.841572,阳新县,district
420281,114.974842,30.098804,大冶市,district
420302,110.78621,32.644463,茅箭区,district
420303,110.772365,32.652516,张湾区,district
420304,110.812099,32.838267,郧阳区,district
420322,110.426472,32.991457,郧西县,district
420323,110.2296,32.22586,竹山县,district
420324,109.717196,32.315342,竹溪县,district
420325,110.741966,32.055002,房县,district
420381,111.513793,32.538839,丹江口市,district
420502,111.295468,30.702476,西陵区,district
420503,111.307215,30.679053,伍家岗区,district
420504,111.268163,30.692322,点军区,district
420505,111.427642,30.530744,猇亭区,district
420506,111.326747,30.770199,夷陵区,district
420525,111.64331,31.059626,远安县,district
420526,110.754499,31.34795,兴山县,district
420527,110.976785,30.823908,秭归县,district
420528,111.198475,30.466534,长阳土家族自治县,district
420529,110.674938,30.199252,五峰土家族自治县,district
420581,111.454367,30.387234,宜都市,district
420582,111.793419,30.824492,当阳市,district
420583,111.751799,30.425364,枝江市,district
420602,112.150327,32.015088,襄城区,district
420606,112.13957,32.058589,樊城区,district
420607,112.197378,32.085517,襄州区,district
420624,111.844424,31.77692,南漳县,district
420625,111.640147,32.262676,谷城县,district
420626,111.262235,31.873507,保康县,district
420682,111.675732,32.385438,老河口市,district
420683,112.765268,32.123083,枣阳市,district
420684,112.261441,31.709203,宜城市,district
420802,112.204804,31.033461,东宝区,district
420804,112.198413,30.980798,掇刀区,district
420822,112.595218,30.70359,沙洋县,district
420881,112.587267,31.165573,钟祥市,district
420882,113.114595,31.022457,京山市,district
420902,113.925849,30.925966,孝南区,district
420921,113.988964,31.251618,孝昌县,district
420922,114.126249,31.565483,大悟县,district
420923,113.750616,31.021691,云梦县,district
420981,113.573842,30.939038,应城市,district
420982,113.690401,31.26174,安陆市,district
420984,113.835301,30.652165,汉川市,district
421002,112.257433,30.315895,沙市区,district
421003,112.195354,30.350674,荆州区,district
421022,112.230179,30.059065,公安县,district
421023,112.904344,29.820079,监利市,district
421024,112.41735,30.033919,江陵县,district
421081,112.40887,29.716437,石首市,district
421083,113.470304,29.81297,洪湖市,district
421087,111.77818,30.176037,松滋市,district
421102,114.878934,30.447435,黄州区,district
421121,114.872029,30.63569,团风县,district
421122,114.615095,31.284777,红安县,district
421123,115.398984,30.781679,罗田县,district
421124,115.67753,30.735794,英山县,district
421125,115.26344,30.454837,浠水县,district
421126,115.433964,30.234927,蕲春县,district
421127,115.942548,30.075113,黄梅县,district
421181,115.02541,31.177906,麻城市,district
421182,115.56242,29.849342,武穴市,district
421202,114.333894,29.824716,咸安区,district
421221,113.921547,29.973363,嘉鱼县,district
421222,113.814131,29.246076,通城县,district
421223,114.049958,29.54101,崇阳县,district
421224,114.493163,29.604455,通山县,district
